futu stock ID,stock,date_tuple,news_time_str,news_source_str,news_title_str,news_preview_str,news_url_str
HK.09988,阿里巴巴,10/03/2020,2020年10月2日,香港經濟日報 - 即時新聞,【阿里巴巴】馬雲不再擔任阿里巴巴董事靈魂人物身份不改 ...,據阿里巴巴網站，馬雲退出阿里巴巴董事會後，仍然是阿里巴巴36名合夥人之一，而且是合夥委員會成員，負責未來新合夥人的提名和評估，決定是否交由合夥人選舉 ...,https://inews.hket.com/article/2767371/%E3%80%90%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E3%80%91%E9%A6%AC%E9%9B%B2%E4%B8%8D%E5%86%8D%E6%93%94%E4%BB%BB%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E8%91%A3%E4%BA%8B%E3%80%80%E9%9D%88%E9%AD%82%E4%BA%BA%E7%89%A9%E8%BA%AB%E4%BB%BD%E4%B8%8D%E6%94%B9
HK.09988,阿里巴巴,10/03/2020,2020年10月2日,信報財經新聞,黃國英：美國驚奇陸續來一注獨贏買阿里,縮注兼且分散投資，倒不如一注獨贏阿里巴巴（09988），回報高操作上亦少煩惱。由於在港股中選股太難，分散實在不容易，會形成這種傾向。孤注一擲始終並非 ...,https://www2.hkej.com/landing/mobArticle2/id/2597441/%E7%BE%8E%E5%9C%8B%E9%A9%9A%E5%A5%87%E9%99%B8%E7%BA%8C%E4%BE%86+%E4%B8%80%E6%B3%A8%E7%8D%A8%E8%B4%8F%E8%B2%B7%E9%98%BF%E9%87%8C
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
HK.09988,阿里巴巴,10/03/2020,,,,,
